"-4.663","-13.27","-1"
"-5.663","-14.27","-1"
"-5.663","-13.27","-1"
"-10.66","-13.27","-1"
"-8.663","-19.27","-1"
"-9.663","-17.27","-1"
"-9.663","-18.27","-1"
"-8.663","-17.27","-1"
"-8.663","-18.27","-1"
"-9.663","-15.27","-1"
"-9.663","-16.27","-1"
"-8.663","-15.27","-1"
"-8.663","-16.27","-1"
"-8.663","-14.27","-1"
"-8.663","-13.27","-1"
"-9.663","-14.27","-1"
"-9.663","-13.27","-1"
"-7.663","-19.27","-1"
"-6.663","-19.27","-1"
"-6.663","-20.27","-1"
"-7.663","-17.27","-1"
"-7.663","-18.27","-1"
"-6.663","-17.27","-1"
"-6.663","-18.27","-1"
"-7.663","-15.27","-1"
"-7.663","-16.27","-1"
"-6.663","-15.27","-1"
"-6.663","-16.27","-1"
"-6.663","-14.27","-1"
"-6.663","-13.27","-1"
"-7.663","-14.27","-1"
"-7.663","-13.27","-1"
"-9.663","-11.27","-1"
"-9.663","-12.27","-1"
"-8.663","-11.27","-1"
"-8.663","-12.27","-1"
"-8.663","-10.27","-1"
"-9.663","-7.266","-1"
"-9.663","-8.266","-1"
"-8.663","-7.266","-1"
"-8.663","-8.266","-1"
"-9.663","-5.266","-1"
"-9.663","-6.266","-1"
"-8.663","-5.266","-1"
"-8.663","-6.266","-1"
"-8.663","-4.266","-1"
"-8.663","-3.266","-1"
"-9.663","-4.266","-1"
"-9.663","-3.266","-1"
"-7.663","-11.27","-1"
"-7.663","-12.27","-1"
"-6.663","-11.27","-1"
"-6.663","-12.27","-1"
"-7.663","-9.266","-1"
"-7.663","-10.27","-1"
"-6.663","-9.266","-1"
"-6.663","-10.27","-1"
"-7.663","-7.266","-1"
"-6.663","-7.266","-1"
"-7.663","-5.266","-1"
"-7.663","-6.266","-1"
"-6.663","-5.266","-1"
"-6.663","-6.266","-1"
"-6.663","-4.266","-1"
"-6.663","-3.266","-1"
"-7.663","-4.266","-1"
"-7.663","-3.266","-1"
"-9.663","-2.266","-1"
"-8.663","-2.266","-1"
"-8.663","5.734","-1"
"-8.663","6.734","-1"
"-9.663","6.734","-1"
"-7.663","-1.266","-1"
"-7.663","-2.266","-1"
"-6.663","-1.266","-1"
"-6.663","-2.266","-1"
"-6.663","-0.2662","-1"
"-6.663","4.734","-1"
"-6.663","5.734","-1"
"-6.663","6.734","-1"
"-7.663","5.734","-1"
"-7.663","6.734","-1"
"-9.663","8.734","-1"
"-9.663","7.734","-1"
"-8.663","8.734","-1"
"-8.663","7.734","-1"
"-9.663","10.73","-1"
"-9.663","9.734","-1"
"-8.663","10.73","-1"
"-8.663","9.734","-1"
"-9.663","12.73","-1"
"-9.663","11.73","-1"
"-8.663","12.73","-1"
"-8.663","11.73","-1"
"-9.663","14.73","-1"
"-9.663","13.73","-1"
"-8.663","14.73","-1"
"-8.663","13.73","-1"
"-8.663","15.73","-1"
"-8.663","16.73","-1"
"-9.663","15.73","-1"
"-7.663","8.734","-1"
"-7.663","7.734","-1"
"-6.663","8.734","-1"
"-6.663","7.734","-1"
"-7.663","10.73","-1"
"-7.663","9.734","-1"
"-6.663","10.73","-1"
"-6.663","9.734","-1"
"-7.663","12.73","-1"
"-7.663","11.73","-1"
"-6.663","12.73","-1"
"-6.663","11.73","-1"
"-7.663","14.73","-1"
"-7.663","13.73","-1"
"-6.663","14.73","-1"
"-6.663","13.73","-1"
"-6.663","15.73","-1"
"-6.663","16.73","-1"
"-7.663","15.73","-1"
"-7.663","16.73","-1"
"-6.663","23.73","-1"
"-7.663","23.73","-1"
"-6.663","21.73","-1"
"-6.663","22.73","-1"
"-7.663","21.73","-1"
"-7.663","22.73","-1"
"-6.663","19.73","-1"
"-6.663","20.73","-1"
"-7.663","19.73","-1"
"-7.663","20.73","-1"
"-6.663","18.73","-1"
"-7.663","18.73","-1"
"-8.663","23.73","-1"
"-8.663","21.73","-1"
"-8.663","22.73","-1"
"-9.663","21.73","-1"
"-9.663","22.73","-1"
"-8.663","19.73","-1"
"-8.663","20.73","-1"
"-9.663","19.73","-1"
"-9.663","20.73","-1"
"-8.663","18.73","-1"
"-9.663","18.73","-1"
"-4.393","-7.114","-1"
"8.223","9.727","-1"
"9.102","10.84","-1"
"-4.393","15.89","-1"
"-5.439","16.5","-1"
"0.3372","3.734","-1"
"-10.64","17.21","3"
"-3.897","2.685","3"
"-10.64","-10.16","3"
"-1.447","-18.3","3"
"-3.426","-12.22","3"
"-10.64","18.37","3"
"-10.64","19.53","3"
"-10.62","20.69","3"
"-10.38","21.82","3"
"-9.85","22.85","3"
"-9.064","23.7","3"
"-8.082","24.3","3"
"-6.973","24.63","3"
"-5.818","24.65","3"
"-4.698","24.36","3"
"-3.675","23.82","3"
"-2.671","23.24","3"
"-1.667","22.66","3"
"-0.663","22.08","3"
"0.341","21.5","3"
"1.345","20.92","3"
"3.353","19.76","3"
"4.357","19.19","3"
"5.361","18.6","3"
"6.321","17.96","3"
"7.199","17.2","3"
"7.98","16.35","3"
"8.655","15.4","3"
"9.213","14.39","3"
"9.648","13.31","3"
"9.596","12.17","3"
"7.678","10.04","3"
"6.674","10.62","3"
"5.67","11.2","3"
"4.666","11.78","3"
"3.662","12.36","3"
"2.658","12.94","3"
"1.654","13.52","3"
"0.6499","14.1","3"
"-0.354","14.68","3"
"-1.358","15.26","3"
"-2.362","15.84","3"
"-3.366","16.42","3"
"-4.37","17","3"
"-5.374","17.58","3"
"-6.39","18.13","3"
"-7.508","18.42","3"
"-8.66","18.36","3"
"-9.737","17.94","3"
"-3.999","3.659","3"
"-4.256","4.788","3"
"-4.377","5.94","3"
"-4.393","7.099","3"
"-4.393","8.258","3"
"-4.393","9.417","3"
"-4.393","10.58","3"
"-4.393","11.74","3"
"-4.393","12.89","3"
"-4.393","14.05","3"
"-6.826","17.27","3"
"-7.959","17.47","3"
"-9.076","17.2","3"
"-9.984","16.49","3"
"-10.53","15.48","3"
"-10.64","14.33","3"
"-10.64","13.17","3"
"-10.64","12.01","3"
"-10.64","10.85","3"
"-10.64","9.69","3"
"-10.6","8.532","3"
"-10.31","7.415","3"
"-9.725","6.416","3"
"-8.9","5.608","3"
"-7.912","5.003","3"
"-6.908","4.423","3"
"-5.904","3.844","3"
"-4.9","3.264","3"
"-10.64","-9.162","3"
"-10.64","-8.16","3"
"-10.64","-7.158","3"
"-10.64","-6.157","3"
"-10.64","-5.155","3"
"-10.59","-4.156","3"
"-10.32","-3.192","3"
"-9.839","-2.316","3"
"-9.17","-1.573","3"
"-8.349","-1.002","3"
"-7.482","-0.5016","3"
"-6.614","-0.0007213","3"
"-5.747","0.5001","3"
"-4.879","1.001","3"
"-4.012","1.502","3"
"-3.144","2.003","3"
"-2.277","2.503","3"
"-1.409","3.004","3"
"-0.542","3.505","3"
"0.3255","4.006","3"
"1.193","4.507","3"
"2.06","5.008","3"
"2.928","5.509","3"
"3.795","6.009","3"
"4.663","6.51","3"
"5.53","7.011","3"
"6.398","7.512","3"
"7.265","8.013","3"
"8.133","8.514","3"
"8.953","9.083","3"
"9.61","9.837","3"
"10.12","10.7","3"
"10.16","9.821","3"
"10.16","8.819","3"
"10.16","7.818","3"
"10.16","6.816","3"
"10.14","5.815","3"
"9.994","4.825","3"
"9.702","3.867","3"
"9.273","2.964","3"
"8.715","2.133","3"
"8.04","1.393","3"
"7.264","0.7616","3"
"6.41","0.2397","3"
"5.542","-0.2612","3"
"4.675","-0.762","3"
"3.807","-1.263","3"
"2.94","-1.764","3"
"2.072","-2.265","3"
"1.205","-2.765","3"
"0.3372","-3.266","3"
"-0.5303","-3.767","3"
"-1.398","-4.268","3"
"-2.265","-4.769","3"
"-3.133","-5.27","3"
"-4","-5.77","3"
"-4.868","-6.271","3"
"-5.735","-6.772","3"
"-6.603","-7.273","3"
"-7.47","-7.774","3"
"-8.338","-8.275","3"
"-9.201","-8.782","3"
"-9.984","-9.404","3"
"-2.521","-17.89","3"
"-3.417","-17.17","3"
"-4.052","-16.21","3"
"-4.366","-15.11","3"
"-4.393","-13.95","3"
"-4.393","-12.8","3"
"-4.393","-11.64","3"
"-4.393","-10.49","3"
"-4.393","-9.335","3"
"-4.393","-8.18","3"
"-5.469","-7.735","3"
"-6.469","-8.312","3"
"-7.469","-8.889","3"
"-8.468","-9.467","3"
"-9.381","-10.17","3"
"-10.08","-11.09","3"
"-10.5","-12.15","3"
"-10.64","-13.3","3"
"-10.64","-14.45","3"
"-10.64","-15.61","3"
"-10.59","-16.76","3"
"-10.27","-17.86","3"
"-9.674","-18.85","3"
"-8.837","-19.64","3"
"-7.821","-20.18","3"
"-6.698","-20.43","3"
"-5.548","-20.38","3"
"-4.453","-20.02","3"
"-3.447","-19.46","3"
"-2.447","-18.88","3"
"-2.367","-11.61","3"
"-1.308","-11","3"
"-0.2486","-10.39","3"
"0.8106","-9.774","3"
"1.87","-9.163","3"
"2.929","-8.551","3"
"3.988","-7.94","3"
"5.047","-7.328","3"
"6.107","-6.717","3"
"7.166","-6.105","3"
"8.225","-5.493","3"
"9.284","-6.042","3"
"10.16","-6.76","3"
"10.15","-7.983","3"
"9.991","-9.193","3"
"9.614","-10.36","3"
"9.035","-11.43","3"
"8.272","-12.38","3"
"7.349","-13.18","3"
"6.308","-13.83","3"
"5.249","-14.44","3"
"4.19","-15.05","3"
"3.131","-15.66","3"
"2.072","-16.27","3"
"1.012","-16.88","3"
"-0.1046","-17.36","3"
"-1.317","-17.34","3"
"-2.404","-16.8","3"
"-3.155","-15.85","3"
"-3.426","-14.67","3"
"-3.426","-13.44","3"
"5.337","17.73","3"
"4.337","17.73","3"
"4.337","18.73","3"
"8.337","15.73","3"
"9.337","13.73","3"
"8.337","13.73","3"
"8.337","14.73","3"
"9.337","11.73","3"
"9.337","12.73","3"
"8.337","11.73","3"
"8.337","12.73","3"
"8.337","10.73","3"
"9.337","7.734","3"
"9.337","8.734","3"
"8.337","7.734","3"
"6.337","16.73","3"
"6.337","15.73","3"
"7.337","16.73","3"
"7.337","15.73","3"
"7.337","13.73","3"
"7.337","14.73","3"
"6.337","13.73","3"
"6.337","14.73","3"
"7.337","11.73","3"
"7.337","12.73","3"
"6.337","11.73","3"
"6.337","12.73","3"
"7.337","9.734","3"
"7.337","10.73","3"
"7.337","7.734","3"
"4.337","12.73","3"
"5.337","12.73","3"
"5.337","11.73","3"
"4.337","14.73","3"
"4.337","13.73","3"
"5.337","14.73","3"
"5.337","13.73","3"
"5.337","15.73","3"
"5.337","16.73","3"
"4.337","15.73","3"
"4.337","16.73","3"
"8.337","6.734","3"
"8.337","5.734","3"
"9.337","6.734","3"
"9.337","5.734","3"
"9.337","3.734","3"
"9.337","4.734","3"
"8.337","3.734","3"
"8.337","4.734","3"
"8.337","2.734","3"
"6.337","6.734","3"
"6.337","5.734","3"
"7.337","6.734","3"
"7.337","5.734","3"
"7.337","3.734","3"
"7.337","4.734","3"
"6.337","3.734","3"
"6.337","4.734","3"
"7.337","1.734","3"
"7.337","2.734","3"
"6.337","1.734","3"
"6.337","2.734","3"
"6.337","0.7338","3"
"4.337","0.7338","3"
"4.337","-0.2662","3"
"5.337","0.7338","3"
"4.337","2.734","3"
"4.337","1.734","3"
"5.337","2.734","3"
"5.337","1.734","3"
"4.337","4.734","3"
"4.337","3.734","3"
"5.337","4.734","3"
"5.337","3.734","3"
"5.337","5.734","3"
"4.337","5.734","3"
"9.337","-6.266","3"
"8.337","-6.266","3"
"9.337","-8.266","3"
"9.337","-7.266","3"
"8.337","-8.266","3"
"8.337","-7.266","3"
"9.337","-10.27","3"
"9.337","-9.266","3"
"8.337","-10.27","3"
"8.337","-9.266","3"
"8.337","-12.27","3"
"8.337","-11.27","3"
"7.337","-6.266","3"
"7.337","-8.266","3"
"7.337","-7.266","3"
"6.337","-8.266","3"
"6.337","-7.266","3"
"7.337","-10.27","3"
"7.337","-9.266","3"
"6.337","-10.27","3"
"6.337","-9.266","3"
"7.337","-12.27","3"
"7.337","-11.27","3"
"6.337","-12.27","3"
"6.337","-11.27","3"
"4.337","-11.27","3"
"4.337","-12.27","3"
"5.337","-11.27","3"
"5.337","-12.27","3"
"4.337","-9.266","3"
"4.337","-10.27","3"
"5.337","-9.266","3"
"5.337","-10.27","3"
"4.337","-8.266","3"
"5.337","-7.266","3"
"5.337","-8.266","3"
"6.337","-13.27","3"
"7.337","-13.27","3"
"5.337","-14.27","3"
"5.337","-13.27","3"
"4.337","-14.27","3"
"4.337","-13.27","3"
"-4.663","23.73","3"
"-5.663","23.73","3"
"-4.663","21.73","3"
"-4.663","22.73","3"
"-5.663","21.73","3"
"-5.663","22.73","3"
"-4.663","19.73","3"
"-4.663","20.73","3"
"-5.663","19.73","3"
"-5.663","20.73","3"
"-4.663","17.73","3"
"-4.663","18.73","3"
"-5.663","18.73","3"
"-3.663","18.73","3"
"-3.663","17.73","3"
"-2.663","18.73","3"
"-2.663","17.73","3"
"-3.663","20.73","3"
"-3.663","19.73","3"
"-2.663","20.73","3"
"-2.663","19.73","3"
"-3.663","22.73","3"
"-3.663","21.73","3"
"-2.663","22.73","3"
"-2.663","21.73","3"
"-1.663","18.73","3"
"-1.663","17.73","3"
"-0.6628","18.73","3"
"-0.6628","17.73","3"
"-1.663","20.73","3"
"-1.663","19.73","3"
"-0.6628","20.73","3"
"-0.6628","19.73","3"
"-1.663","21.73","3"
"-0.6628","21.73","3"
"0.3372","18.73","3"
"0.3372","17.73","3"
"1.337","18.73","3"
"1.337","17.73","3"
"0.3372","20.73","3"
"0.3372","19.73","3"
"1.337","20.73","3"
"1.337","19.73","3"
"2.337","18.73","3"
"2.337","17.73","3"
"3.337","18.73","3"
"3.337","17.73","3"
"2.337","19.73","3"
"3.337","19.73","3"
"2.337","16.73","3"
"2.337","15.73","3"
"3.337","16.73","3"
"3.337","15.73","3"
"3.337","13.73","3"
"3.337","14.73","3"
"2.337","13.73","3"
"2.337","14.73","3"
"3.337","12.73","3"
"0.3372","16.73","3"
"0.3372","15.73","3"
"1.337","16.73","3"
"1.337","15.73","3"
"1.337","13.73","3"
"1.337","14.73","3"
"0.3372","14.73","3"
"-1.663","16.73","3"
"-1.663","15.73","3"
"-0.6628","16.73","3"
"-0.6628","15.73","3"
"-3.663","16.73","3"
"-2.663","16.73","3"
"-5.663","8.734","3"
"-5.663","7.734","3"
"-4.663","8.734","3"
"-4.663","7.734","3"
"-5.663","10.73","3"
"-5.663","9.734","3"
"-4.663","10.73","3"
"-4.663","9.734","3"
"-5.663","12.73","3"
"-5.663","11.73","3"
"-4.663","12.73","3"
"-4.663","11.73","3"
"-5.663","14.73","3"
"-5.663","13.73","3"
"-4.663","13.73","3"
"-4.663","15.73","3"
"-5.663","15.73","3"
"3.337","3.734","3"
"3.337","4.734","3"
"2.337","3.734","3"
"2.337","4.734","3"
"3.337","1.734","3"
"3.337","2.734","3"
"2.337","1.734","3"
"2.337","2.734","3"
"3.337","-0.2662","3"
"3.337","0.7338","3"
"2.337","-0.2662","3"
"2.337","0.7338","3"
"3.337","-1.266","3"
"2.337","-1.266","3"
"1.337","3.734","3"
"1.337","1.734","3"
"1.337","2.734","3"
"0.3372","1.734","3"
"0.3372","2.734","3"
"1.337","-0.2662","3"
"1.337","0.7338","3"
"0.3372","-0.2662","3"
"0.3372","0.7338","3"
"1.337","-2.266","3"
"1.337","-1.266","3"
"0.3372","-2.266","3"
"0.3372","-1.266","3"
"-0.6628","1.734","3"
"-0.6628","2.734","3"
"-1.663","1.734","3"
"-1.663","2.734","3"
"-0.6628","-0.2662","3"
"-0.6628","0.7338","3"
"-1.663","-0.2662","3"
"-1.663","0.7338","3"
"-0.6628","-2.266","3"
"-0.6628","-1.266","3"
"-1.663","-2.266","3"
"-1.663","-1.266","3"
"-2.663","1.734","3"
"-2.663","-0.2662","3"
"-2.663","0.7338","3"
"-3.663","-0.2662","3"
"-3.663","0.7338","3"
"-2.663","-2.266","3"
"-2.663","-1.266","3"
"-3.663","-2.266","3"
"-3.663","-1.266","3"
"-5.663","-1.266","3"
"-5.663","-2.266","3"
"-4.663","-1.266","3"
"-4.663","-2.266","3"
"-5.663","-0.2662","3"
"-4.663","0.7338","3"
"-4.663","-0.2662","3"
"-5.663","4.734","3"
"-4.663","4.734","3"
"-4.663","3.734","3"
"-4.663","5.734","3"
"-4.663","6.734","3"
"-5.663","5.734","3"
"-5.663","6.734","3"
"3.337","-10.27","3"
"3.337","-9.266","3"
"2.337","-10.27","3"
"2.337","-9.266","3"
"3.337","-12.27","3"
"3.337","-11.27","3"
"2.337","-12.27","3"
"2.337","-11.27","3"
"0.3372","-3.266","3"
"1.337","-10.27","3"
"0.3372","-10.27","3"
"1.337","-12.27","3"
"1.337","-11.27","3"
"0.3372","-12.27","3"
"0.3372","-11.27","3"
"-1.663","-3.266","3"
"-0.6628","-3.266","3"
"-0.6628","-12.27","3"
"-0.6628","-11.27","3"
"-1.663","-12.27","3"
"-1.663","-11.27","3"
"-3.663","-3.266","3"
"-3.663","-4.266","3"
"-2.663","-3.266","3"
"-2.663","-4.266","3"
"-3.663","-5.266","3"
"-2.663","-12.27","3"
"-5.663","-11.27","3"
"-5.663","-12.27","3"
"-4.663","-11.27","3"
"-4.663","-12.27","3"
"-5.663","-9.266","3"
"-5.663","-10.27","3"
"-4.663","-9.266","3"
"-4.663","-10.27","3"
"-5.663","-8.266","3"
"-4.663","-8.266","3"
"-5.663","-5.266","3"
"-5.663","-6.266","3"
"-4.663","-5.266","3"
"-4.663","-4.266","3"
"-4.663","-3.266","3"
"-5.663","-4.266","3"
"-5.663","-3.266","3"
"2.337","-13.27","3"
"2.337","-14.27","3"
"3.337","-13.27","3"
"3.337","-14.27","3"
"3.337","-15.27","3"
"2.337","-15.27","3"
"0.3372","-13.27","3"
"0.3372","-14.27","3"
"1.337","-13.27","3"
"1.337","-14.27","3"
"1.337","-16.27","3"
"1.337","-15.27","3"
"0.3372","-16.27","3"
"0.3372","-15.27","3"
"-1.663","-13.27","3"
"-1.663","-14.27","3"
"-0.6628","-13.27","3"
"-0.6628","-14.27","3"
"-0.6628","-16.27","3"
"-0.6628","-15.27","3"
"-1.663","-16.27","3"
"-1.663","-15.27","3"
"-0.6628","-17.27","3"
"-1.663","-18.27","3"
"-1.663","-17.27","3"
"-2.663","-13.27","3"
"-2.663","-14.27","3"
"-2.663","-16.27","3"
"-2.663","-15.27","3"
"-2.663","-18.27","3"
"-3.663","-18.27","3"
"-3.663","-17.27","3"
"-3.663","-19.27","3"
"-5.663","-19.27","3"
"-5.663","-20.27","3"
"-4.663","-19.27","3"
"-5.663","-17.27","3"
"-5.663","-18.27","3"
"-4.663","-17.27","3"
"-4.663","-18.27","3"
"-5.663","-15.27","3"
"-5.663","-16.27","3"
"-4.663","-15.27","3"
"-4.663","-16.27","3"
"-4.663","-14.27","3"
"-4.663","-13.27","3"
"-5.663","-14.27","3"
"-5.663","-13.27","3"
"-10.66","-13.27","3"
"-8.663","-19.27","3"
"-9.663","-17.27","3"
"-9.663","-18.27","3"
"-8.663","-17.27","3"
"-8.663","-18.27","3"
"-9.663","-15.27","3"
"-9.663","-16.27","3"
"-8.663","-15.27","3"
"-8.663","-16.27","3"
"-8.663","-14.27","3"
"-8.663","-13.27","3"
"-9.663","-14.27","3"
"-9.663","-13.27","3"
"-7.663","-19.27","3"
"-6.663","-19.27","3"
"-6.663","-20.27","3"
"-7.663","-17.27","3"
"-7.663","-18.27","3"
"-6.663","-17.27","3"
"-6.663","-18.27","3"
"-7.663","-15.27","3"
"-7.663","-16.27","3"
"-6.663","-15.27","3"
"-6.663","-16.27","3"
"-6.663","-14.27","3"
"-6.663","-13.27","3"
"-7.663","-14.27","3"
"-7.663","-13.27","3"
"-9.663","-11.27","3"
"-9.663","-12.27","3"
"-8.663","-11.27","3"
"-8.663","-12.27","3"
"-8.663","-10.27","3"
"-9.663","-7.266","3"
"-9.663","-8.266","3"
"-8.663","-7.266","3"
"-8.663","-8.266","3"
"-9.663","-5.266","3"
"-9.663","-6.266","3"
"-8.663","-5.266","3"
"-8.663","-6.266","3"
"-8.663","-4.266","3"
"-8.663","-3.266","3"
"-9.663","-4.266","3"
"-9.663","-3.266","3"
"-7.663","-11.27","3"
"-7.663","-12.27","3"
"-6.663","-11.27","3"
"-6.663","-12.27","3"
"-7.663","-9.266","3"
"-7.663","-10.27","3"
"-6.663","-9.266","3"
"-6.663","-10.27","3"
"-7.663","-7.266","3"
"-6.663","-7.266","3"
"-7.663","-5.266","3"
"-7.663","-6.266","3"
"-6.663","-5.266","3"
"-6.663","-6.266","3"
"-6.663","-4.266","3"
"-6.663","-3.266","3"
"-7.663","-4.266","3"
"-7.663","-3.266","3"
"-9.663","-2.266","3"
"-8.663","-2.266","3"
"-8.663","5.734","3"
"-8.663","6.734","3"
"-9.663","6.734","3"
"-7.663","-1.266","3"
"-7.663","-2.266","3"
"-6.663","-1.266","3"
"-6.663","-2.266","3"
"-6.663","-0.2662","3"
"-6.663","4.734","3"
"-6.663","5.734","3"
"-6.663","6.734","3"
"-7.663","5.734","3"
"-7.663","6.734","3"
"-9.663","8.734","3"
"-9.663","7.734","3"
"-8.663","8.734","3"
"-8.663","7.734","3"
"-9.663","10.73","3"
"-9.663","9.734","3"
"-8.663","10.73","3"
"-8.663","9.734","3"
"-9.663","12.73","3"
"-9.663","11.73","3"
"-8.663","12.73","3"
"-8.663","11.73","3"
"-9.663","14.73","3"
"-9.663","13.73","3"
"-8.663","14.73","3"
"-8.663","13.73","3"
"-8.663","15.73","3"
"-8.663","16.73","3"
"-9.663","15.73","3"
"-7.663","8.734","3"
"-7.663","7.734","3"
"-6.663","8.734","3"
"-6.663","7.734","3"
"-7.663","10.73","3"
"-7.663","9.734","3"
"-6.663","10.73","3"
"-6.663","9.734","3"
"-7.663","12.73","3"
"-7.663","11.73","3"
"-6.663","12.73","3"
"-6.663","11.73","3"
"-7.663","14.73","3"
"-7.663","13.73","3"
"-6.663","14.73","3"
"-6.663","13.73","3"
"-6.663","15.73","3"
"-6.663","16.73","3"
"-7.663","15.73","3"
"-7.663","16.73","3"
"-6.663","23.73","3"
"-7.663","23.73","3"
"-6.663","21.73","3"
"-6.663","22.73","3"
"-7.663","21.73","3"
"-7.663","22.73","3"
"-6.663","19.73","3"
"-6.663","20.73","3"
"-7.663","19.73","3"
"-7.663","20.73","3"
"-6.663","18.73","3"
"-7.663","18.73","3"
"-8.663","23.73","3"
"-8.663","21.73","3"
"-8.663","22.73","3"
"-9.663","21.73","3"
"-9.663","22.73","3"
"-8.663","19.73","3"
"-8.663","20.73","3"
"-9.663","19.73","3"
"-9.663","20.73","3"
"-8.663","18.73","3"
"-9.663","18.73","3"
"-4.393","-7.114","3"
"8.223","9.727","3"
"9.102","10.84","3"
"-4.393","15.89","3"
"-5.439","16.5","3"
"0.3372","3.734","3"
"-10.64","17.21","2"
"-3.897","2.685","2"
"-10.64","-10.16","2"
"-1.447","-18.3","2"
"-3.426","-12.22","2"
"-10.64","18.37","2"
"-10.64","19.53","2"
"-10.62","20.69","2"
"-10.38","21.82","2"
"-9.85","22.85","2"
"-9.064","23.7","2"
"-8.082","24.3","2"
"-6.973","24.63","2"
"-5.818","24.65","2"
"-4.698","24.36","2"
"-3.675","23.82","2"
"-2.671","23.24","2"
"-1.667","22.66","2"
"-0.663","22.08","2"
"0.341","21.5","2"
"1.345","20.92","2"
"3.353","19.76","2"
"4.357","19.19","2"
"5.361","18.6","2"
"6.321","17.96","2"
"7.199","17.2","2"
"7.98","16.35","2"
"8.655","15.4","2"
"9.213","14.39","2"
"9.648","13.31","2"
"9.596","12.17","2"
"7.678","10.04","2"
"6.674","10.62","2"
"5.67","11.2","2"
"4.666","11.78","2"
"3.662","12.36","2"
"2.658","12.94","2"
"1.654","13.52","2"
"0.6499","14.1","2"
"-0.354","14.68","2"
"-1.358","15.26","2"
"-2.362","15.84","2"
"-3.366","16.42","2"
"-4.37","17","2"
"-5.374","17.58","2"
"-6.39","18.13","2"
"-7.508","18.42","2"
"-8.66","18.36","2"
"-9.737","17.94","2"
"-3.999","3.659","2"
"-4.256","4.788","2"
"-4.377","5.94","2"
"-4.393","7.099","2"
"-4.393","8.258","2"
"-4.393","9.417","2"
"-4.393","10.58","2"
"-4.393","11.74","2"
"-4.393","12.89","2"
"-4.393","14.05","2"
"-6.826","17.27","2"
"-7.959","17.47","2"
"-9.076","17.2","2"
"-9.984","16.49","2"
"-10.53","15.48","2"
"-10.64","14.33","2"
"-10.64","13.17","2"
"-10.64","12.01","2"
"-10.64","10.85","2"
"-10.64","9.69","2"
"-10.6","8.532","2"
"-10.31","7.415","2"
"-9.725","6.416","2"
"-8.9","5.608","2"
"-7.912","5.003","2"
"-6.908","4.423","2"
"-5.904","3.844","2"
"-4.9","3.264","2"
"-10.64","-9.162","2"
"-10.64","-8.16","2"
"-10.64","-7.158","2"
"-10.64","-6.157","2"
"-10.64","-5.155","2"
"-10.59","-4.156","2"
"-10.32","-3.192","2"
"-9.839","-2.316","2"
"-9.17","-1.573","2"
"-8.349","-1.002","2"
"-7.482","-0.5016","2"
"-6.614","-0.0007213","2"
"-5.747","0.5001","2"
"-4.879","1.001","2"
"-4.012","1.502","2"
"-3.144","2.003","2"
"-2.277","2.503","2"
"-1.409","3.004","2"
"-0.542","3.505","2"
"0.3255","4.006","2"
"1.193","4.507","2"
"2.06","5.008","2"
"2.928","5.509","2"
"3.795","6.009","2"
"4.663","6.51","2"
"5.53","7.011","2"
"6.398","7.512","2"
"7.265","8.013","2"
"8.133","8.514","2"
"8.953","9.083","2"
"9.61","9.837","2"
"10.12","10.7","2"
"10.16","9.821","2"
"10.16","8.819","2"
"10.16","7.818","2"
"10.16","6.816","2"
"10.14","5.815","2"
"9.994","4.825","2"
"9.702","3.867","2"
"9.273","2.964","2"
"8.715","2.133","2"
"8.04","1.393","2"
"7.264","0.7616","2"
"6.41","0.2397","2"
"5.542","-0.2612","2"
"4.675","-0.762","2"
"3.807","-1.263","2"
"2.94","-1.764","2"
"2.072","-2.265","2"
"1.205","-2.765","2"
"0.3372","-3.266","2"
"-0.5303","-3.767","2"
"-1.398","-4.268","2"
"-2.265","-4.769","2"
"-3.133","-5.27","2"
"-4","-5.77","2"
"-4.868","-6.271","2"
"-5.735","-6.772","2"
"-6.603","-7.273","2"
"-7.47","-7.774","2"
"-8.338","-8.275","2"
"-9.201","-8.782","2"
"-9.984","-9.404","2"
"-2.521","-17.89","2"
"-3.417","-17.17","2"
"-4.052","-16.21","2"
"-4.366","-15.11","2"
"-4.393","-13.95","2"
"-4.393","-12.8","2"
"-4.393","-11.64","2"
"-4.393","-10.49","2"
"-4.393","-9.335","2"
"-4.393","-8.18","2"
"-5.469","-7.735","2"
"-6.469","-8.312","2"
"-7.469","-8.889","2"
"-8.468","-9.467","2"
"-9.381","-10.17","2"
"-10.08","-11.09","2"
"-10.5","-12.15","2"
"-10.64","-13.3","2"
"-10.64","-14.45","2"
"-10.64","-15.61","2"
"-10.59","-16.76","2"
"-10.27","-17.86","2"
"-9.674","-18.85","2"
"-8.837","-19.64","2"
"-7.821","-20.18","2"
"-6.698","-20.43","2"
"-5.548","-20.38","2"
"-4.453","-20.02","2"
"-3.447","-19.46","2"
"-2.447","-18.88","2"
"-2.367","-11.61","2"
"-1.308","-11","2"
"-0.2486","-10.39","2"
"0.8106","-9.774","2"
"1.87","-9.163","2"
"2.929","-8.551","2"
"3.988","-7.94","2"
"5.047","-7.328","2"
"6.107","-6.717","2"
"7.166","-6.105","2"
"8.225","-5.493","2"
"9.284","-6.042","2"
"10.16","-6.76","2"
"10.15","-7.983","2"
"9.991","-9.193","2"
"9.614","-10.36","2"
"9.035","-11.43","2"
"8.272","-12.38","2"
"7.349","-13.18","2"
"6.308","-13.83","2"
